junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
2,0.0,0.75,2.23,2.96,4.83,7.39,8.82,9.58,10.48,11.06,12.79,12.74,12.63,11.02,10.29,8.68,7.34,6.95,6.81,6.29,5.79,5.34,5.13,4.8,4.57,4.58,4.66,4.6,4.34,4.39,4.34,3.96,3.18,2.62,2.07,1.18,0.55,0.21,0.18,0.2,0.12,0.16,0.02,0.0,0.05,0.15,0.09,0.0,0.0
4,0.0,0.5,1.64,3.75,6.25,8.6,10.43,11.33,11.81,12.59,13.09,13.81,13.9,13.21,12.01,10.93,11.16,10.77,10.48,9.8,9.45,8.53,7.32,6.84,6.52,6.2,5.62,4.99,4.63,4.23,3.85,3.08,2.37,1.78,1.25,0.91,0.94,0.8,0.48,0.22,0.11,0.05,0.05,0.1,0.06,0.07,0.06,0.0,0.0
6,0.0,0.53,2.34,2.92,4.33,7.35,8.68,10.49,13.75,15.67,16.85,17.95,17.58,17.01,17.56,16.34,14.54,12.7,10.86,9.15,7.11,5.58,4.36,1.64,0.73,0.39,0.14,0.14,0.07,0.0,0.1,0.16,0.02,0.04,0.15,0.12,0.02,0.02,0.09,0.05,0.09,0.04,0.0,0.0,0.08,0.15,0.01,0.0,0.0
8,0.0,0.89,2.37,4.18,5.75,7.79,10.1,11.1,13.24,14.53,17.36,17.25,16.51,16.31,15.11,15.44,14.77,13.63,11.97,10.76,10.58,9.64,8.42,7.8,6.21,4.32,3.24,2.65,1.97,1.89,1.62,1.49,1.61,1.55,1.39,1.42,1.0,0.35,0.09,0.07,0.0,0.0,0.07,0.15,0.11,0.05,0.12,0.18,0.16
11,0.0,0.74,2.08,3.45,5.12,6.49,7.26,8.85,9.76,9.46,9.91,9.1,8.57,8.16,7.78,7.18,6.71,6.1,5.53,5.53,5.19,4.79,4.28,3.75,3.59,3.13,2.49,2.08,1.45,1.12,0.65,0.32,0.3,0.29,0.3,0.49,0.55,0.33,0.35,0.41,0.3,0.19,0.11,0.05,0.05,0.03,0.0,0.0,0.0
13,0.0,0.35,1.26,2.06,1.69,1.75,2.83,3.08,3.25,3.39,3.36,3.08,2.16,1.69,1.55,1.63,1.76,1.36,1.64,1.57,1.19,1.1,0.97,0.99,0.93,0.73,0.77,0.37,0.44,0.37,0.25,0.35,0.49,0.09,0.09,0.08,0.35,0.42,0.29,0.17,0.02,0.0,0.05,0.26,0.1,0.0,0.01,0.09,0.03
16,0.0,0.27,1.13,1.84,3.03,4.28,6.36,7.97,7.96,8.26,9.52,10.15,9.75,9.85,9.55,8.94,8.75,8.2,7.43,6.47,5.91,4.64,3.52,2.73,2.69,2.36,2.65,2.6,2.12,2.27,2.31,1.92,1.52,1.42,1.72,1.66,1.06,0.68,0.66,0.78,0.89,0.94,0.81,0.45,0.1,0.0,0.0,0.0,0.0
18,0.0,0.56,1.67,1.86,2.69,3.59,5.16,6.55,7.18,7.8,8.44,8.73,8.28,7.85,6.76,5.32,4.57,5.08,4.25,4.29,3.94,3.7,2.39,1.66,0.94,0.32,0.28,0.58,0.56,0.46,0.4,0.5,0.17,0.1,0.06,0.1,0.18,0.13,0.15,0.16,0.24,0.39,0.3,0.23,0.13,0.07,0.0,0.0,0.0
20,0.0,0.78,1.97,3.54,5.94,6.0,6.72,7.45,8.58,10.29,10.82,9.55,8.37,7.63,7.66,7.78,6.51,7.41,6.53,5.79,5.7,5.8,5.72,5.18,4.61,3.55,2.62,1.93,1.42,1.35,1.33,1.41,1.48,1.46,1.45,1.46,1.65,2.05,2.1,1.21,0.84,0.48,0.04,0.0,0.04,0.1,0.0,0.0,0.0
24,0.0,0.27,0.35,0.19,0.63,0.61,1.22,0.82,0.47,0.63,1.06,1.16,0.73,0.43,0.35,0.39,0.36,0.94,0.73,0.64,0.09,0.31,0.1,0.01,0.0,0.15,0.0,0.0,0.02,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,1.74,4.8,6.67,10.1,10.36,11.96,16.37,16.75,19.04,21.11,21.14,21.97,22.59,21.8,20.37,18.54,14.03,9.84,7.22,4.48,2.71,4.06,4.27,3.12,1.95,1.56,1.61,0.97,1.42,0.5,0.0,0.0,0.52,0.83,0.4,0.25,0.0,0.0,0.0,0.0,0.24,0.09,0.0,0.0,0.2,0.13,0.0,0.0
40,0.0,0.0,0.08,0.04,0.02,0.15,0.1,0.27,0.1,0.1,0.22,0.16,0.07,0.13,0.12,0.1,0.1,0.04,0.06,0.1,0.11,0.1,0.1,0.02,0.04,0.0,0.02,0.04,0.02,0.05,0.01,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0
46,0.0,0.13,0.19,0.3,0.55,1.91,1.41,1.06,2.29,3.21,2.65,1.9,3.59,6.27,3.39,0.8,0.21,0.12,0.06,0.29,0.0,0.02,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.3,2.62,3.93,4.88,7.22,6.36,7.99,12.14,18.41,21.74,21.42,19.94,18.62,19.1,17.57,16.62,17.14,16.62,15.75,11.99,10.76,8.94,2.36,1.36,0.76,0.2,0.52,0.25,0.01,0.03,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.31,0.13,0.0,0.0,0.29,0.55,0.04,0.0,0.0
56,0.0,0.78,1.63,3.71,6.92,11.48,12.42,13.14,13.11,15.09,18.1,16.05,14.22,11.26,8.42,8.51,9.95,9.48,8.77,8.73,10.21,8.96,8.73,8.55,6.83,5.64,6.25,5.96,6.0,5.74,5.99,6.17,5.95,5.75,5.87,5.8,6.27,5.54,3.24,0.98,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,1.18,2.06,3.13,3.83,6.87,8.65,14.4,13.87,10.92,9.26,11.14,13.85,14.8,12.18,8.85,2.95,2.24,0.46,0.47,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.66,2.2,5.33,4.62,5.67,9.5,11.83,6.64,5.62,8.14,7.53,5.51,2.54,2.0,3.38,3.28,2.46,2.07,2.83,3.02,0.8,1.42,1.78,2.41,1.42,0.51,0.14,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.1,0.5,0.22,0.5,0.46,0.91,0.52,0.5,0.2,0.3,0.49,0.0,0.0,0.0
81,0.0,0.0,0.12,1.25,2.85,0.87,0.88,3.28,3.49,1.89,2.9,4.09,5.38,3.95,3.23,5.16,6.26,3.23,0.86,1.78,1.17,0.83,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.53,1.12,0.82,2.83,3.21,4.19,6.21,7.29,3.48,5.03,4.04,1.34,0.44,0.14,0.13,0.23,0.04,0.06,0.02,0.06,0.0,0.04,0.06,0.1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,1.7,0.63,2.74,3.19,1.77,2.29,2.81,2.93,3.97,4.14,4.06,3.26,1.84,1.46,1.81,2.73,1.15,0.43,0.0,2.82,2.05,1.93,1.47,0.0,0.0,0.0,0.77,0.01,1.41,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.18,0.47,0.31,0.0,0.0
96,0.0,0.47,2.34,3.91,5.75,5.29,7.1,8.94,11.61,13.01,13.74,10.44,7.82,7.93,6.16,4.88,4.39,2.87,2.58,2.89,2.88,1.99,2.55,1.75,1.95,1.37,1.43,1.62,1.4,0.83,0.35,0.25,0.77,0.93,0.45,0.4,0.67,0.26,0.0,0.14,0.33,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
